city,start_date,year,month,year-month,#trips,duration_minutes
NYC,2018-10-05,2018,10,2018-10,74515,1267526.9298666667
NYC,2018-10-06,2018,10,2018-10,57311,1051471.47065
NYC,2018-10-07,2018,10,2018-10,60525,1182584.11715
NYC,2018-10-08,2018,10,2018-10,57889,908894.6567666667
NYC,2018-10-09,2018,10,2018-10,73713,1161820.7808833334
NYC,2018-10-10,2018,10,2018-10,76756,1067436.1629166666
NYC,2018-10-11,2018,10,2018-10,46530,616601.2574
NYC,2018-10-12,2018,10,2018-10,67009,1050060.7267
NYC,2018-10-13,2018,10,2018-10,54328,1062261.7556166667
NYC,2018-10-14,2018,10,2018-10,53824,942603.44725
NYC,2018-10-15,2018,10,2018-10,58399,800281.9399333333
NYC,2018-10-16,2018,10,2018-10,65751,925063.0867166667
NYC,2018-10-17,2018,10,2018-10,66902,921597.4426166667
NYC,2018-10-18,2018,10,2018-10,60825,787980.1257166667
NYC,2018-10-19,2018,10,2018-10,63988,912914.7467833334
NYC,2018-10-20,2018,10,2018-10,55763,979491.814
NYC,2018-10-21,2018,10,2018-10,38760,539659.3313166667
NYC,2018-10-22,2018,10,2018-10,57111,784545.0986333333
NYC,2018-10-23,2018,10,2018-10,67210,921880.1073666667
NYC,2018-10-24,2018,10,2018-10,63306,821882.8622166667
NYC,2018-10-25,2018,10,2018-10,60762,816455.2027833334
NYC,2018-10-26,2018,10,2018-10,59134,805956.1134333333
NYC,2018-10-27,2018,10,2018-10,13000,147065.88283333334
NYC,2018-10-28,2018,10,2018-10,42098,664619.2464
NYC,2018-10-29,2018,10,2018-10,59205,776020.41205
NYC,2018-10-30,2018,10,2018-10,64653,844214.0969666666
NYC,2018-10-31,2018,10,2018-10,67488,979992.4047166667
NYC,2018-11-01,2018,11,2018-11,73175,1137053.8108
NYC,2018-11-02,2018,11,2018-11,62925,917737.96265
NYC,2018-11-03,2018,11,2018-11,48612,843207.9201166667
NYC,2018-11-04,2018,11,2018-11,50230,879646.4746
NYC,2018-11-05,2018,11,2018-11,32884,418425.1274
NYC,2018-11-06,2018,11,2018-11,39672,488940.2010333333
NYC,2018-11-07,2018,11,2018-11,67031,999332.9889166667
NYC,2018-11-08,2018,11,2018-11,63476,928369.7931
NYC,2018-11-09,2018,11,2018-11,36441,470186.00425
NYC,2018-11-10,2018,11,2018-11,37464,577995.6793333333
NYC,2018-11-11,2018,11,2018-11,36222,634147.4968333333
NYC,2018-11-12,2018,11,2018-11,50568,684275.4039666667
NYC,2018-11-13,2018,11,2018-11,36389,457828.09233333333
NYC,2018-11-14,2018,11,2018-11,48923,595843.0634
NYC,2018-11-15,2018,11,2018-11,24738,324215.4411
NYC,2018-11-16,2018,11,2018-11,34171,464098.9436
NYC,2018-11-17,2018,11,2018-11,37773,555016.6379166667
NYC,2018-11-18,2018,11,2018-11,34190,508872.1007
NYC,2018-11-19,2018,11,2018-11,53950,729793.7246166667
NYC,2018-11-20,2018,11,2018-11,51177,655580.0290666666
NYC,2018-11-21,2018,11,2018-11,39930,540041.1276
NYC,2018-11-22,2018,11,2018-11,8718,147238.07525
NYC,2018-11-23,2018,11,2018-11,15931,225429.23858333332
NYC,2018-11-24,2018,11,2018-11,19859,298379.70698333334
NYC,2018-11-25,2018,11,2018-11,34191,539467.3338333333
NYC,2018-11-26,2018,11,2018-11,28819,373633.72528333333
NYC,2018-11-27,2018,11,2018-11,49201,637068.1156833334
NYC,2018-11-28,2018,11,2018-11,47662,600243.88595
NYC,2018-11-29,2018,11,2018-11,50644,649237.2419333333
NYC,2018-11-30,2018,11,2018-11,45389,573554.3935333333
NYC,2018-12-01,2018,12,2018-12,37561,715403.2401166667
NYC,2018-12-02,2018,12,2018-12,18203,253280.3289
NYC,2018-12-03,2018,12,2018-12,53153,752539.8537
NYC,2018-12-04,2018,12,2018-12,48285,666004.3253666667
NYC,2018-12-05,2018,12,2018-12,46036,597607.2752833334
NYC,2018-12-06,2018,12,2018-12,45867,563881.3112333333
NYC,2018-12-07,2018,12,2018-12,43270,574558.0385
NYC,2018-12-08,2018,12,2018-12,29555,389650.2439333333
NYC,2018-12-09,2018,12,2018-12,27224,364355.89815
NYC,2018-12-10,2018,12,2018-12,42726,551353.26395
NYC,2018-12-11,2018,12,2018-12,46610,598502.7163833333
NYC,2018-12-12,2018,12,2018-12,47036,557641.9877166667
NYC,2018-12-13,2018,12,2018-12,40203,516089.25313333335
NYC,2018-12-14,2018,12,2018-12,44190,618861.6387833334
NYC,2018-12-15,2018,12,2018-12,35981,517325.62348333333
NYC,2018-12-16,2018,12,2018-12,9746,119032.3801
NYC,2018-12-17,2018,12,2018-12,44694,567845.0735666667
NYC,2018-12-18,2018,12,2018-12,41152,490393.24483333336
NYC,2018-12-19,2018,12,2018-12,43464,528390.2810166667
NYC,2018-12-20,2018,12,2018-12,33580,419699.6688666667
NYC,2018-12-21,2018,12,2018-12,23696,300298.3008833333
NYC,2018-12-22,2018,12,2018-12,24628,324242.90403333335
NYC,2018-12-23,2018,12,2018-12,21995,341625.1646
NYC,2018-12-24,2018,12,2018-12,18741,268708.18861666665
NYC,2018-12-25,2018,12,2018-12,11084,202809.74663333333
NYC,2018-12-26,2018,12,2018-12,25145,354976.0932666667
NYC,2018-12-27,2018,12,2018-12,30879,467507.9301666667
NYC,2018-12-28,2018,12,2018-12,11921,163353.93541666667
NYC,2018-12-29,2018,12,2018-12,28788,523382.3945333333
NYC,2018-12-30,2018,12,2018-12,22329,358350.47235
NYC,2018-12-31,2018,12,2018-12,18763,284985.6991166667
NYC,2019-01-01,2019,1,2019-01,21962,430610.02605
NYC,2019-01-02,2019,1,2019-01,37797,492262.21
NYC,2019-01-03,2019,1,2019-01,41676,534858.14265
NYC,2019-01-04,2019,1,2019-01,43922,569996.4553833334
NYC,2019-01-05,2019,1,2019-01,17432,235903.72661666665
NYC,2019-01-06,2019,1,2019-01,31451,453633.05706666666
NYC,2019-01-07,2019,1,2019-01,36486,459006.5226833333
NYC,2019-01-08,2019,1,2019-01,41163,553332.7808666667
NYC,2019-01-09,2019,1,2019-01,44338,593439.5688
NYC,2019-01-10,2019,1,2019-01,38971,514439.28735
NYC,2019-01-11,2019,1,2019-01,32805,452515.24045
NYC,2019-01-12,2019,1,2019-01,25131,313344.01108333335
NYC,2019-01-13,2019,1,2019-01,22752,318656.6762
NYC,2019-01-14,2019,1,2019-01,34970,385421.5706833333
NYC,2019-01-15,2019,1,2019-01,39068,472263.51478333335
NYC,2019-01-16,2019,1,2019-01,40349,498365.3155166667
NYC,2019-01-17,2019,1,2019-01,38956,484670.0158666667
NYC,2019-01-18,2019,1,2019-01,34227,504719.3846666667
NYC,2019-01-19,2019,1,2019-01,23748,296975.6438833333
NYC,2019-01-20,2019,1,2019-01,14249,195333.72315
NYC,2019-01-21,2019,1,2019-01,10291,122132.7692
NYC,2019-01-22,2019,1,2019-01,28562,333384.55721666664
NYC,2019-01-23,2019,1,2019-01,41483,507548.54405
NYC,2019-01-24,2019,1,2019-01,20081,250791.40135
NYC,2019-01-25,2019,1,2019-01,38813,461422.99151666666
NYC,2019-01-26,2019,1,2019-01,26298,393711.4619666667
NYC,2019-01-27,2019,1,2019-01,30021,419244.8046166667
NYC,2019-01-28,2019,1,2019-01,35584,412336.17455
NYC,2019-01-29,2019,1,2019-01,30928,354784.63693333336
NYC,2019-01-30,2019,1,2019-01,25142,299102.9516166667
NYC,2019-01-31,2019,1,2019-01,18631,201523.66808333332
NYC,2019-02-01,2019,2,2019-02,24982,355572.0421
NYC,2019-02-02,2019,2,2019-02,22002,278449.69511666667
NYC,2019-02-03,2019,2,2019-02,31934,485260.4446
NYC,2019-02-04,2019,2,2019-02,46376,684732.3706833334
NYC,2019-02-05,2019,2,2019-02,54161,840748.0296666666
NYC,2019-02-06,2019,2,2019-02,39215,490717.4908
NYC,2019-02-07,2019,2,2019-02,43177,518460.9312666667
NYC,2019-02-08,2019,2,2019-02,36454,491489.17261666665
NYC,2019-02-09,2019,2,2019-02,23765,329714.45488333335
NYC,2019-02-10,2019,2,2019-02,24131,363678.94516666664
NYC,2019-02-11,2019,2,2019-02,38636,503276.39400000003
NYC,2019-02-12,2019,2,2019-02,15854,187844.52375
NYC,2019-02-13,2019,2,2019-02,34941,447080.35801666667
NYC,2019-02-14,2019,2,2019-02,41650,531964.6935
NYC,2019-02-15,2019,2,2019-02,46863,686736.1639333334
NYC,2019-02-16,2019,2,2019-02,31034,532208.5691
NYC,2019-02-17,2019,2,2019-02,24037,389201.0691833333
NYC,2019-02-18,2019,2,2019-02,25827,332670.4640166667
NYC,2019-02-19,2019,2,2019-02,34676,430665.46945
NYC,2019-02-20,2019,2,2019-02,20426,251903.29678333332
NYC,2019-02-21,2019,2,2019-02,39499,518553.4178
NYC,2019-02-22,2019,2,2019-02,41794,547106.3969
NYC,2019-02-23,2019,2,2019-02,31608,447634.5709333333
NYC,2019-02-24,2019,2,2019-02,24272,328810.66635
NYC,2019-02-25,2019,2,2019-02,34216,400463.04383333336
NYC,2019-02-26,2019,2,2019-02,37516,438167.15113333333
NYC,2019-02-27,2019,2,2019-02,36475,413635.23761666665
NYC,2019-02-28,2019,2,2019-02,38223,439451.15091666667
NYC,2019-03-01,2019,3,2019-03,30233,418734.2323166667
NYC,2019-03-02,2019,3,2019-03,18001,254425.66108333334
NYC,2019-03-03,2019,3,2019-03,23239,338796.55998333334
NYC,2019-03-04,2019,3,2019-03,28421,383270.91398333333
NYC,2019-03-05,2019,3,2019-03,37097,424494.83636666666
NYC,2019-03-06,2019,3,2019-03,33279,393116.1953
NYC,2019-03-07,2019,3,2019-03,35907,405700.17928333336
NYC,2019-03-08,2019,3,2019-03,40406,481905.97726666665
NYC,2019-03-09,2019,3,2019-03,38928,698780.2777333333
NYC,2019-03-10,2019,3,2019-03,18897,247824.55458333335
NYC,2019-03-11,2019,3,2019-03,52413,792248.5289833334
NYC,2019-03-12,2019,3,2019-03,47207,603764.7849833333
NYC,2019-03-13,2019,3,2019-03,50120,611409.4789166667
NYC,2019-03-14,2019,3,2019-03,57466,753199.9001666667
NYC,2019-03-15,2019,3,2019-03,57506,946243.2680833334
NYC,2019-03-16,2019,3,2019-03,42138,710965.12885
NYC,2019-03-17,2019,3,2019-03,36824,573721.9092
NYC,2019-03-18,2019,3,2019-03,46532,652776.1515333334
NYC,2019-03-19,2019,3,2019-03,52981,738067.2125333333
NYC,2019-03-20,2019,3,2019-03,55379,819825.1307833333
NYC,2019-03-21,2019,3,2019-03,21238,270448.69295
NYC,2019-03-22,2019,3,2019-03,35463,527816.88145
NYC,2019-03-23,2019,3,2019-03,37375,629255.4444333334
NYC,2019-03-24,2019,3,2019-03,50312,933239.6990666667
NYC,2019-03-25,2019,3,2019-03,53451,754343.8759833333
NYC,2019-03-26,2019,3,2019-03,55414,721724.07865
NYC,2019-03-27,2019,3,2019-03,54473,750101.1866333333
NYC,2019-03-28,2019,3,2019-03,58529,804090.439
NYC,2019-03-29,2019,3,2019-03,59307,945174.9799
NYC,2019-03-30,2019,3,2019-03,66662,1463339.4837166667
NYC,2019-03-31,2019,3,2019-03,32762,504472.02505
NYC,2019-04-01,2019,4,2019-04,51391,759169.5289166666
NYC,2019-04-02,2019,4,2019-04,57891,751566.59805
NYC,2019-04-03,2019,4,2019-04,67911,1110208.32425
NYC,2019-04-04,2019,4,2019-04,66396,1012660.9104333334
NYC,2019-04-05,2019,4,2019-04,34459,464376.7129
NYC,2019-04-06,2019,4,2019-04,66529,1499895.1049666668
NYC,2019-04-07,2019,4,2019-04,64709,1545734.7240166666
NYC,2019-04-08,2019,4,2019-04,70500,1436618.0084
NYC,2019-04-09,2019,4,2019-04,59327,954023.6709666667
NYC,2019-04-10,2019,4,2019-04,70977,1250102.4214166666
NYC,2019-04-11,2019,4,2019-04,62414,960620.26805
NYC,2019-04-12,2019,4,2019-04,57998,982556.6420833333
NYC,2019-04-13,2019,4,2019-04,71492,1808015.86175
NYC,2019-04-14,2019,4,2019-04,58470,1489739.7483
NYC,2019-04-15,2019,4,2019-04,45654,838700.8945833333
NYC,2019-04-16,2019,4,2019-04,63316,1126507.9483333332
NYC,2019-04-17,2019,4,2019-04,65238,1146608.1885833333
NYC,2019-04-18,2019,4,2019-04,61555,1000098.7507
NYC,2019-04-19,2019,4,2019-04,64933,1176711.1714333333
NYC,2019-04-20,2019,4,2019-04,36784,671888.8492
NYC,2019-04-21,2019,4,2019-04,51865,1066874.5092833333
NYC,2019-04-22,2019,4,2019-04,44109,675751.86745
NYC,2019-04-23,2019,4,2019-04,75434,1276118.6514333333
NYC,2019-04-24,2019,4,2019-04,77723,1368835.5049333333
NYC,2019-04-25,2019,4,2019-04,60821,914164.1869666667
NYC,2019-04-26,2019,4,2019-04,37115,509546.05048333335
NYC,2019-04-27,2019,4,2019-04,56434,1047122.70975
NYC,2019-04-28,2019,4,2019-04,41200,644221.6818333333
NYC,2019-04-29,2019,4,2019-04,60789,845084.4663833333
NYC,2019-04-30,2019,4,2019-04,62660,862792.2411333333
NYC,2019-05-01,2019,5,2019-05,60897,821800.1985666667
NYC,2019-05-02,2019,5,2019-05,68701,1099129.4321166666
NYC,2019-05-03,2019,5,2019-05,62405,1114569.3888166666
NYC,2019-05-04,2019,5,2019-05,56023,1305060.2599333334
NYC,2019-05-05,2019,5,2019-05,16169,281532.9564166667
NYC,2019-05-06,2019,5,2019-05,69914,1190734.06385
NYC,2019-05-07,2019,5,2019-05,72824,1267057.0678666667
NYC,2019-05-08,2019,5,2019-05,76389,1145769.8642666666
NYC,2019-05-09,2019,5,2019-05,66681,983063.6308166666
NYC,2019-05-10,2019,5,2019-05,68039,1121128.6285166666
NYC,2019-05-11,2019,5,2019-05,69788,1508779.7252833333
NYC,2019-05-12,2019,5,2019-05,10729,179321.13761666667
NYC,2019-05-13,2019,5,2019-05,22296,311639.9070333333
NYC,2019-05-14,2019,5,2019-05,42780,621637.6051166666
NYC,2019-05-15,2019,5,2019-05,74307,1190669.2507333334
NYC,2019-05-16,2019,5,2019-05,77878,1235618.0914166667
NYC,2019-05-17,2019,5,2019-05,72112,1281988.9431333332
NYC,2019-05-18,2019,5,2019-05,73143,1506900.6362833334
NYC,2019-05-19,2019,5,2019-05,69920,1497283.5125833333
NYC,2019-05-20,2019,5,2019-05,74489,1216821.5503333334
NYC,2019-05-21,2019,5,2019-05,79254,1405468.8592
NYC,2019-05-22,2019,5,2019-05,82007,1454461.65455
NYC,2019-05-23,2019,5,2019-05,56575,909988.1395166666
NYC,2019-05-24,2019,5,2019-05,74857,1501317.0466833333
NYC,2019-05-25,2019,5,2019-05,59492,1410926.2483666667
NYC,2019-05-26,2019,5,2019-05,49950,1277833.1796833333
NYC,2019-05-27,2019,5,2019-05,66595,1494820.3021333334
NYC,2019-05-28,2019,5,2019-05,59432,873050.5024166667
NYC,2019-05-29,2019,5,2019-05,55089,842451.7728166666
NYC,2019-05-30,2019,5,2019-05,52481,756926.8838
NYC,2019-05-31,2019,5,2019-05,83347,1439473.8795
NYC,2019-06-01,2019,6,2019-06,76419,1629892.3785
NYC,2019-06-02,2019,6,2019-06,67298,1565614.5741666667
NYC,2019-06-03,2019,6,2019-06,77694,1446834.0957333334
NYC,2019-06-04,2019,6,2019-06,83299,1309274.0198333333
NYC,2019-06-05,2019,6,2019-06,78805,1249693.6845333334
NYC,2019-06-06,2019,6,2019-06,81356,1351962.51885
NYC,2019-06-07,2019,6,2019-06,82950,1760838.5547833333
NYC,2019-06-08,2019,6,2019-06,78096,1777103.02085
NYC,2019-06-09,2019,6,2019-06,73972,1585116.1814833332
NYC,2019-06-10,2019,6,2019-06,37024,530580.1955833334
NYC,2019-06-11,2019,6,2019-06,78052,1510529.0454
NYC,2019-06-12,2019,6,2019-06,85042,1465859.1559833332
NYC,2019-06-13,2019,6,2019-06,49195,756902.2215833333
NYC,2019-06-14,2019,6,2019-06,80613,1397051.0855833334
NYC,2019-06-15,2019,6,2019-06,73899,1743977.3699666667
NYC,2019-06-16,2019,6,2019-06,55523,1175534.24815
NYC,2019-06-17,2019,6,2019-06,72530,1173043.0163666666
NYC,2019-06-18,2019,6,2019-06,36402,471091.6439
NYC,2019-06-19,2019,6,2019-06,63674,1000417.57625
NYC,2019-06-20,2019,6,2019-06,59926,865257.4725666667
NYC,2019-06-21,2019,6,2019-06,65686,1151062.1855833333
NYC,2019-06-22,2019,6,2019-06,76612,1589021.7663666666
NYC,2019-06-23,2019,6,2019-06,75546,1559422.1897833333
NYC,2019-06-24,2019,6,2019-06,80028,1349015.4971
NYC,2019-06-25,2019,6,2019-06,65885,1069066.1179166667
NYC,2019-06-26,2019,6,2019-06,83301,1510076.0396
NYC,2019-06-27,2019,6,2019-06,81577,1350275.7247833333
NYC,2019-06-28,2019,6,2019-06,78682,1361677.9708833334
NYC,2019-06-29,2019,6,2019-06,62714,1261365.5662
NYC,2019-06-30,2019,6,2019-06,63570,1346762.9025666667
NYC,2019-07-01,2019,7,2019-07,78238,1368167.5148166667
NYC,2019-07-02,2019,7,2019-07,78158,1285975.1208333333
NYC,2019-07-03,2019,7,2019-07,74223,1306198.8908833333
NYC,2019-07-04,2019,7,2019-07,52712,1465913.6014333332
NYC,2019-07-05,2019,7,2019-07,58723,1357939.4257166667
NYC,2019-07-06,2019,7,2019-07,50897,1125782.2737666667
NYC,2019-07-07,2019,7,2019-07,61485,1346598.8500666667
NYC,2019-07-08,2019,7,2019-07,68030,1108170.7527666667
NYC,2019-07-09,2019,7,2019-07,83708,1394492.77815
NYC,2019-07-10,2019,7,2019-07,84219,1303200.3703166666
NYC,2019-07-11,2019,7,2019-07,54495,922825.9431333333
NYC,2019-07-12,2019,7,2019-07,81075,1413167.2300333334
NYC,2019-07-13,2019,7,2019-07,76860,1717653.7973333334
NYC,2019-07-14,2019,7,2019-07,67911,1353785.0211666666
NYC,2019-07-15,2019,7,2019-07,81053,1297869.4254666667
NYC,2019-07-16,2019,7,2019-07,84569,1340403.0875
NYC,2019-07-17,2019,7,2019-07,69169,1039873.6043666666
NYC,2019-07-18,2019,7,2019-07,61067,842194.0614833334
NYC,2019-07-19,2019,7,2019-07,75054,1221836.97165
NYC,2019-07-20,2019,7,2019-07,50576,945250.9231333333
NYC,2019-07-21,2019,7,2019-07,48198,868364.4676666667
NYC,2019-07-22,2019,7,2019-07,52376,767748.1446833333
NYC,2019-07-23,2019,7,2019-07,66278,946220.8656666667
NYC,2019-07-24,2019,7,2019-07,87644,1364270.35225
NYC,2019-07-25,2019,7,2019-07,86449,1360151.5156166668
NYC,2019-07-26,2019,7,2019-07,82881,1307065.8662166668
NYC,2019-07-27,2019,7,2019-07,72256,1417041.69595
NYC,2019-07-28,2019,7,2019-07,67672,1214848.792
NYC,2019-07-29,2019,7,2019-07,78766,1183596.5783666666
NYC,2019-07-30,2019,7,2019-07,80742,1164109.0614833334
NYC,2019-07-31,2019,7,2019-07,65580,903864.34555
NYC,2019-08-01,2019,8,2019-08,87706,1461084.3086166666
NYC,2019-08-02,2019,8,2019-08,82260,1488209.15385
NYC,2019-08-03,2019,8,2019-08,77285,1778652.3282
NYC,2019-08-04,2019,8,2019-08,66868,1389787.3545166666
NYC,2019-08-05,2019,8,2019-08,82393,1371829.2617166666
NYC,2019-08-06,2019,8,2019-08,82515,1398229.7832666666
NYC,2019-08-07,2019,8,2019-08,52193,729042.8188166667
NYC,2019-08-08,2019,8,2019-08,79609,1345418.5912
NYC,2019-08-09,2019,8,2019-08,80280,1475002.71795
NYC,2019-08-10,2019,8,2019-08,82793,1872212.3081166667
NYC,2019-08-11,2019,8,2019-08,73365,1510906.51945
NYC,2019-08-12,2019,8,2019-08,81371,1394442.2313
NYC,2019-08-13,2019,8,2019-08,75004,1203000.4528333333
NYC,2019-08-14,2019,8,2019-08,75603,1087467.6965166666
NYC,2019-08-15,2019,8,2019-08,84883,1289376.0177833333
NYC,2019-08-16,2019,8,2019-08,81541,1321790.6464500001
NYC,2019-08-17,2019,8,2019-08,78121,1797267.8255333332
NYC,2019-08-18,2019,8,2019-08,56347,1204534.5833333333
NYC,2019-08-19,2019,8,2019-08,73963,1149369.1170333333
NYC,2019-08-20,2019,8,2019-08,82301,1272835.70395
NYC,2019-08-21,2019,8,2019-08,73026,1095795.5552333333
NYC,2019-08-22,2019,8,2019-08,73740,1145430.21145
NYC,2019-08-23,2019,8,2019-08,63765,1050453.2792333334
NYC,2019-08-24,2019,8,2019-08,74220,1481030.5273
NYC,2019-08-25,2019,8,2019-08,71900,1469533.534
NYC,2019-08-26,2019,8,2019-08,79027,1288525.8708166666
NYC,2019-08-27,2019,8,2019-08,82744,1190059.5874
NYC,2019-08-28,2019,8,2019-08,65082,879070.8598666666
NYC,2019-08-29,2019,8,2019-08,83267,1305940.7010833332
NYC,2019-08-30,2019,8,2019-08,76815,1323642.6082833332
NYC,2019-08-31,2019,8,2019-08,64237,1280242.9724166666
NYC,2019-09-01,2019,9,2019-09,62667,1436284.9785
NYC,2019-09-02,2019,9,2019-09,37792,712172.5802
NYC,2019-09-03,2019,9,2019-09,83716,1404965.7230333334
NYC,2019-09-04,2019,9,2019-09,84833,1272240.9924833332
NYC,2019-09-05,2019,9,2019-09,89656,1500052.5844666667
NYC,2019-09-06,2019,9,2019-09,55227,751869.50245
NYC,2019-09-07,2019,9,2019-09,78220,1578405.4442
NYC,2019-09-08,2019,9,2019-09,72515,1332580.2742333333
NYC,2019-09-09,2019,9,2019-09,84809,1425475.7453
NYC,2019-09-10,2019,9,2019-09,87584,1304095.1526833333
NYC,2019-09-11,2019,9,2019-09,90448,1398490.7185166667
NYC,2019-09-12,2019,9,2019-09,70159,960124.2482166666
NYC,2019-09-13,2019,9,2019-09,87636,1368694.0815166666
NYC,2019-09-14,2019,9,2019-09,75457,1438318.8043833333
NYC,2019-09-15,2019,9,2019-09,78968,1580685.4997
NYC,2019-09-16,2019,9,2019-09,82106,1346296.6783166667
NYC,2019-09-17,2019,9,2019-09,93117,1407717.98115
NYC,2019-09-18,2019,9,2019-09,90306,1406791.5582666667
NYC,2019-09-19,2019,9,2019-09,89655,1374402.7452333334
NYC,2019-09-20,2019,9,2019-09,90534,1411384.53675
NYC,2019-09-21,2019,9,2019-09,98755,2100359.4155166666
NYC,2019-09-22,2019,9,2019-09,76422,1558338.8667
NYC,2019-09-23,2019,9,2019-09,85489,1369827.9389833333
NYC,2019-09-24,2019,9,2019-09,93044,1457308.0128166666
NYC,2019-09-25,2019,9,2019-09,94015,1428727.4936333334
NYC,2019-09-26,2019,9,2019-09,84593,1228861.1761833334
NYC,2019-09-27,2019,9,2019-09,93268,1575200.5043333333
NYC,2019-09-28,2019,9,2019-09,81603,1564023.1562
NYC,2019-09-29,2019,9,2019-09,75753,1427658.5534
NYC,2019-09-30,2019,9,2019-09,76553,1140883.6648666668
NYC,2019-10-01,2019,10,2019-10,87033,1460835.6015166666
NYC,2019-10-02,2019,10,2019-10,79821,1230085.66205
NYC,2019-10-03,2019,10,2019-10,39067,466233.9310666667
NYC,2019-10-04,2019,10,2019-10,83360,1262819.5995833334
NYC,2019-10-05,2019,10,2019-10,69131,1331456.5789666667
NYC,2019-10-06,2019,10,2019-10,60532,1054250.8623333334
NYC,2019-10-07,2019,10,2019-10,77323,1144306.25705
NYC,2019-10-08,2019,10,2019-10,80569,1126958.4919666667
NYC,2019-10-09,2019,10,2019-10,50407,651888.5102
NYC,2019-10-10,2019,10,2019-10,84856,1196088.31065
NYC,2019-10-11,2019,10,2019-10,79369,1174271.4349333334
NYC,2019-10-12,2019,10,2019-10,70751,1333500.0372666668
NYC,2019-10-13,2019,10,2019-10,67616,1297014.8310166667
NYC,2019-10-14,2019,10,2019-10,77630,1191426.5449
NYC,2019-10-15,2019,10,2019-10,83345,1182705.2754666666
NYC,2019-10-16,2019,10,2019-10,44056,616748.1574166666
NYC,2019-10-17,2019,10,2019-10,67322,948491.68495
NYC,2019-10-18,2019,10,2019-10,73589,1062055.22215
NYC,2019-10-19,2019,10,2019-10,66879,1269272.1827666666
NYC,2019-10-20,2019,10,2019-10,28551,457298.8037
NYC,2019-10-21,2019,10,2019-10,78441,1166098.9995833333
NYC,2019-10-22,2019,10,2019-10,54806,696436.8639333333
NYC,2019-10-23,2019,10,2019-10,80480,1191020.2651666666
NYC,2019-10-24,2019,10,2019-10,83431,1203135.01845
NYC,2019-10-25,2019,10,2019-10,81152,1265198.0798
NYC,2019-10-26,2019,10,2019-10,68073,1208680.1562833334
NYC,2019-10-27,2019,10,2019-10,26758,402337.6868
NYC,2019-10-28,2019,10,2019-10,76742,1077068.7348
NYC,2019-10-29,2019,10,2019-10,53188,644563.1586833333
NYC,2019-10-30,2019,10,2019-10,68639,900839.5148666666
NYC,2019-10-31,2019,10,2019-10,49656,700863.96465
NYC,2019-11-01,2019,11,2019-11,70641,1103387.98515
NYC,2019-11-02,2019,11,2019-11,58579,1044736.9588166666
NYC,2019-11-03,2019,11,2019-11,52253,898312.5492166667
NYC,2019-11-04,2019,11,2019-11,70117,1019185.5660833333
NYC,2019-11-05,2019,11,2019-11,73768,1048989.42625
NYC,2019-11-06,2019,11,2019-11,72714,997649.14285
NYC,2019-11-07,2019,11,2019-11,56782,729339.4582166667
NYC,2019-11-08,2019,11,2019-11,50295,669893.9127333333
NYC,2019-11-09,2019,11,2019-11,37993,600169.3555
NYC,2019-11-10,2019,11,2019-11,42121,661652.1197333334
NYC,2019-11-11,2019,11,2019-11,64883,937227.9784833334
NYC,2019-11-12,2019,11,2019-11,39188,445130.75313333335
NYC,2019-11-13,2019,11,2019-11,43945,502707.6052333333
NYC,2019-11-14,2019,11,2019-11,54642,657450.9890333334
NYC,2019-11-15,2019,11,2019-11,59521,747773.5017
NYC,2019-11-16,2019,11,2019-11,36896,546623.3362166666
NYC,2019-11-17,2019,11,2019-11,32100,426391.4447666667
NYC,2019-11-18,2019,11,2019-11,35621,443002.9329166667
NYC,2019-11-19,2019,11,2019-11,57419,730059.24685
NYC,2019-11-20,2019,11,2019-11,57625,747488.4626666667
NYC,2019-11-21,2019,11,2019-11,62696,809697.4860166666
NYC,2019-11-22,2019,11,2019-11,51063,651424.2393833334
NYC,2019-11-23,2019,11,2019-11,40088,602449.2920833334
NYC,2019-11-24,2019,11,2019-11,18146,208985.96108333333
NYC,2019-11-25,2019,11,2019-11,58709,785781.23065
NYC,2019-11-26,2019,11,2019-11,63638,869115.6827833334
NYC,2019-11-27,2019,11,2019-11,51356,737951.8983833333
NYC,2019-11-28,2019,11,2019-11,16173,295261.66421666666
NYC,2019-11-29,2019,11,2019-11,23219,309831.0344666667
NYC,2019-11-30,2019,11,2019-11,26517,413400.2679166667
NYC,2019-12-01,2019,12,2019-12,10759,144137.96621666665
NYC,2019-12-02,2019,12,2019-12,18018,203811.81961666667
NYC,2019-12-03,2019,12,2019-12,39230,463239.84525
NYC,2019-12-04,2019,12,2019-12,47384,624917.0712166667
NYC,2019-12-05,2019,12,2019-12,49027,663060.4534333333
NYC,2019-12-06,2019,12,2019-12,51607,703458.8751
NYC,2019-12-07,2019,12,2019-12,34510,541505.5952666667
NYC,2019-12-08,2019,12,2019-12,32308,449552.82385
NYC,2019-12-09,2019,12,2019-12,15221,221867.61915
NYC,2019-12-10,2019,12,2019-12,42435,534579.0466
NYC,2019-12-11,2019,12,2019-12,38180,487906.62703333335
NYC,2019-12-12,2019,12,2019-12,45360,607626.8400833333
NYC,2019-12-13,2019,12,2019-12,32961,472092.5376
NYC,2019-12-14,2019,12,2019-12,30263,429226.06075
NYC,2019-12-15,2019,12,2019-12,33886,517230.5005833333
NYC,2019-12-16,2019,12,2019-12,41717,559605.2860333333
NYC,2019-12-17,2019,12,2019-12,19303,216002.96068333334
NYC,2019-12-18,2019,12,2019-12,37898,484116.54388333333
